Date,Spread,Z_score,Signal
2021-01-04,3.2284668063037283,,0
2021-01-05,3.2241816335605273,,0
2021-01-06,3.250447872483381,,0
2021-01-07,3.236600836043781,,0
2021-01-08,3.246043003103282,,0
2021-01-11,3.2100413712279505,,0
2021-01-12,3.224173176046018,,0
2021-01-13,3.258552168577136,,0
2021-01-14,3.269285643581225,,0
2021-01-15,3.274695660894913,,0
2021-01-19,3.2698588805635014,,0
2021-01-20,3.2942459763011964,,0
2021-01-21,3.2695275750530257,,0
2021-01-22,3.2727346410326494,,0
2021-01-25,3.2901937790052243,,0
2021-01-26,3.2973451827201954,,0
2021-01-27,3.2817154801772457,,0
2021-01-28,3.291679839895185,,0
2021-01-29,3.2839682761220432,,0
2021-02-01,3.278680312251643,,0
2021-02-02,3.27553436556737,,0
2021-02-03,3.2869324671605327,,0
2021-02-04,3.3173792124899,1.8437743609263875,0
2021-02-05,3.3126820892931725,1.5238972878821426,0
2021-02-08,3.3051798273563406,1.1693732638783565,0
2021-02-09,3.318198560969952,1.4882789319547234,0
2021-02-10,3.3296203939033746,1.7131314872869938,0
2021-02-11,3.3537918085125358,2.1858715319689797,-1
2021-02-12,3.3787435479921717,2.64287378059681,-1
2021-02-16,3.368178939326554,2.1223358822183043,-1
2021-02-17,3.385139785892952,2.242522004478131,-1
2021-02-18,3.3920573029923253,2.0850371384808812,-1
2021-02-19,3.3783667360759058,1.5566462721968175,-1
2021-02-22,3.3934992324308433,1.7129828796689492,-1
2021-02-23,3.417918665818702,1.9644612763675602,-1
2021-02-24,3.434174257297601,2.007112585416535,-1
2021-02-25,3.4171105581258665,1.511125110159024,-1
2021-02-26,3.411229055587173,1.272273756262216,-1
2021-03-01,3.4166310956684574,1.2511385513354596,-1
2021-03-02,3.396600386105415,0.805851079531911,-1
2021-03-03,3.4408834686797545,1.4895607187688906,-1
2021-03-04,3.430145951357888,1.190910488558889,-1
2021-03-05,3.4508039779158195,1.4631179506929137,-1
2021-03-08,3.476581025982083,1.80565530990031,-1
2021-03-09,3.4675193535517375,1.5255120487889777,-1
2021-03-10,3.4829438880388146,1.6619300275963067,-1
2021-03-11,3.4724362712255843,1.3545565909171626,-1
2021-03-12,3.4843249317094873,1.5098000286957172,-1
