Date,Spread,Z_score,Signal
2021-01-04,4.349351723446283,,0
2021-01-05,4.3552940415085795,,0
2021-01-06,4.396716588866915,,0
2021-01-07,4.380963825991385,,0
2021-01-08,4.379972629164168,,0
2021-01-11,4.357788679267396,,0
2021-01-12,4.385164956036832,,0
2021-01-13,4.403016221656969,,0
2021-01-14,4.410157950533359,,0
2021-01-15,4.413884231994306,,0
2021-01-19,4.413840544434671,,0
2021-01-20,4.426352004093451,,0
2021-01-21,4.41050264870756,,0
2021-01-22,4.427846200287104,,0
2021-01-25,4.432257196394123,,0
2021-01-26,4.429374171291193,,0
2021-01-27,4.4235124315329015,,0
2021-01-28,4.41592529318092,,0
2021-01-29,4.414659548204849,,0
2021-02-01,4.4087719745228595,,0
2021-02-02,4.411558493191799,,0
2021-02-03,4.420468452108048,,0
2021-02-04,4.448921602464604,1.692575532714996,0
2021-02-05,4.4602171520966065,1.9827443616633715,0
2021-02-08,4.462830680883885,1.948679143914549,0
2021-02-09,4.480491712789417,2.2261664292555046,-1
2021-02-10,4.509998892236085,2.634678067056404,-1
2021-02-11,4.531935139497873,2.6490326670871123,-1
2021-02-12,4.575796271298234,2.9686271132544944,-1
2021-02-16,4.5687971574980235,2.3497132187608454,-1
2021-02-17,4.576462331839415,2.1236017735745802,-1
2021-02-18,4.561961096321851,1.6596746182124935,-1
2021-02-19,4.551248506599753,1.3426006769057164,-1
2021-02-22,4.561532622709717,1.3661197163969279,-1
2021-02-23,4.588451023945412,1.5947223689391994,-1
2021-02-24,4.615679023908496,1.7705673020852788,-1
2021-02-25,4.586134505607676,1.2327309573380618,-1
2021-02-26,4.567232524436119,0.889624273054582,-1
2021-03-01,4.596237246374405,1.1810738271591155,-1
2021-03-02,4.572170826385482,0.776912856435503,-1
2021-03-03,4.610070425719586,1.2076804007271682,-1
2021-03-04,4.5947060270835705,0.9153768306918539,-1
2021-03-05,4.61600288916777,1.1606169505833521,-1
2021-03-08,4.647973628248,1.5763457654698603,-1
2021-03-09,4.619044737526116,1.0575800802959627,-1
2021-03-10,4.633036452826039,1.2536674310690725,-1
2021-03-11,4.643386633300944,1.3987360706033456,-1
2021-03-12,4.659322679051437,1.6963640668624473,-1
2021-03-15,4.660974490941625,1.6980733458634603,-1
2021-03-16,4.6307972996134845,0.8908133120460003,-1
2021-03-17,4.614769537440604,0.3777311412275671,-1
2021-03-18,4.596408494005461,-0.20630375512134477,0
2021-03-19,4.576084591279972,-0.8463030969402237,0
2021-03-22,4.572908366471294,-0.9355670344204311,0
2021-03-23,4.552258367427741,-1.5289645471137494,0
2021-03-24,4.5699202801515915,-1.055603761870663,0
2021-03-25,4.592086229111621,-0.4204585753423799,0
2021-03-26,4.609942692451812,0.13013826726095112,0
2021-03-29,4.592331183052422,-0.411889673826238,0
2021-03-30,4.599235404035987,-0.20673948948265022,0
2021-03-31,4.5806705143424375,-0.8551481506892288,0
2021-04-01,4.606078962576646,-0.015192678901255667,0
2021-04-05,4.604512625579566,-0.11923276572978887,0
2021-04-06,4.616272758970862,0.2805078069553809,0
2021-04-07,4.616062978340151,0.24186101035187,0
2021-04-08,4.616895069140399,0.26945458328711946,0
2021-04-09,4.619084422994341,0.4062403618367833,0
2021-04-12,4.613596973548531,0.21584646975373575,0
2021-04-13,4.623705279785481,0.6065763946444459,0
2021-04-14,4.6089137701957785,0.12104291964482834,0
2021-04-15,4.621076720185773,0.7235616716502655,0
2021-04-16,4.634129414823325,1.482852102609361,0
2021-04-19,4.63484750386206,1.4902579173367154,0
2021-04-20,4.633931291504933,1.354936580841069,0
2021-04-21,4.655409753893823,1.9953328850977512,0
2021-04-22,4.65526869113186,1.7717713350371322,0
2021-04-23,4.659857723044374,1.7559529074089757,0
2021-04-26,4.660571366536447,1.727663526923035,0
2021-04-27,4.678215128579112,2.199619368928157,-1
2021-04-28,4.678825010226634,1.9495238826950443,-1
2021-04-29,4.690763206055743,2.047648087447945,-1
2021-04-30,4.688038649910537,1.7480151184527908,-1
2021-05-03,4.690684476966042,1.6444001532937118,-1
2021-05-04,4.68693698017129,1.429939799883111,-1
2021-05-05,4.664077399916076,0.6165911289157837,-1
2021-05-06,4.70089518299536,1.6728602175731082,-1
2021-05-07,4.722195374046561,2.0474105094809985,-1
2021-05-10,4.721084239291054,1.7860505749581246,-1
2021-05-11,4.7023037006754045,1.1429930252161689,-1
2021-05-12,4.6693058644729675,0.13003852209250116,-1
2021-05-13,4.677747844966438,0.3180129518841036,-1
2021-05-14,4.688158203984317,0.5840820014616063,-1
2021-05-17,4.693041202278049,0.690311217860716,-1
2021-05-18,4.689362174620979,0.49030828353002787,-1
2021-05-19,4.684422701349724,0.2190461726463535,-1
2021-05-20,4.6885095302170186,0.32505446332478466,-1
2021-05-21,4.686785986243177,0.15275879839096868,-1
2021-05-24,4.692908156956559,0.42512199050206945,-1
2021-05-25,4.688836455760127,0.10969741602730697,-1
2021-05-26,4.698287405473777,0.6457428066376014,-1
2021-05-27,4.690186574967209,0.008840327282631106,-1
2021-05-28,4.702558165229476,0.8557200210861783,-1
2021-06-01,4.724432733444628,2.1219915399239526,-1
2021-06-02,4.744421617526054,2.6895713304767304,-1
2021-06-03,4.740532758753358,2.098555045915145,-1
2021-06-04,4.7329121201146025,1.5439549622823305,-1
2021-06-07,4.750271522645554,2.011648632525953,-1
2021-06-08,4.768255624926477,2.3583815918010766,-1
2021-06-09,4.773899590265627,2.1653992155108113,-1
2021-06-10,4.7703617959624705,1.8198509799317744,-1
2021-06-11,4.7829495769965815,1.9341935960905114,-1
