Date,Spread,Z_score,Signal
2021-06-14,4.958509328289238,-2.1177934218287056,1
2021-06-15,4.958915848820927,-1.853078919074508,1
2021-06-16,4.955071045797562,-1.7668556184532167,1
2021-06-17,4.93719906752945,-2.028067032808642,1
2021-06-18,4.944221076738618,-1.722179355830182,1
2021-06-21,4.96378084141563,-1.112959428034384,1
2021-06-22,4.9723728849860604,-0.8104212022957341,1
2021-06-23,4.987276980468804,-0.37033886297040836,1
2021-06-24,4.994684088276115,-0.12344761225751318,1
2021-06-25,4.992449561871857,-0.13690889063801429,1
2021-06-28,4.9973637103115465,0.06020980915619981,1
2021-06-29,4.998440542674122,0.13987766447948927,1
2021-06-30,5.007743111857013,0.5004488862105243,1
2021-07-01,5.011639433850592,0.7114082193466061,1
2021-07-02,5.006860521396958,0.6618248771807238,1
2021-07-06,5.003985595468775,0.6053727953702586,1
2021-07-07,5.014086850535617,1.0496757721245926,1
2021-07-08,4.991117960261683,0.20460849726367542,1
2021-07-09,5.004530791338609,0.8087185255410269,1
2021-07-12,5.018369221818374,1.401274794028474,1
2021-07-13,5.009368429704739,0.9790458206874956,1
2021-07-14,4.998943666991777,0.49682396190076455,1
2021-07-15,5.002445690896906,0.5934027306789246,1
2021-07-16,4.99760054569439,0.33166542066275384,1
2021-07-19,4.982374487401032,-0.38669103671459626,1
2021-07-20,5.018477030626263,1.1545786068706811,1
2021-07-21,5.026288083586607,1.5397308137935586,1
2021-07-22,5.023822554553787,1.4799583528024192,1
2021-07-23,5.03361554699681,2.0267838415724766,-1
2021-07-26,5.030740796320182,1.739857455176202,-1
2021-07-27,5.027516482567874,1.382380866508324,-1
2021-07-28,5.02627767821895,1.181240488777277,-1
2021-07-29,5.041334366070464,1.9731791496164084,-1
2021-07-30,5.05099402711271,2.20936012034075,-1
2021-08-02,5.035238312938265,1.1545007784507886,-1
2021-08-03,5.060544150045309,2.2186755074226556,-1
2021-08-04,5.051013527009915,1.5405213555717268,-1
2021-08-05,5.059812371584112,1.7392229934870984,-1
2021-08-06,5.064506820591201,1.7281784303771102,-1
2021-08-09,5.073443421656564,1.8446185203001317,-1
2021-08-10,5.089599271205679,2.1572870899293157,-1
2021-08-11,5.113820258450496,2.483319386716001,-1
2021-08-12,5.113083666202507,2.088918731780662,-1
2021-08-13,5.110918282067383,1.784292765365774,-1
2021-08-16,5.111351785575985,1.6174404387510213,-1
2021-08-17,5.095075910406578,1.0937985396256409,-1
2021-08-18,5.086735677160599,0.8016503130301672,-1
2021-08-19,5.0583926611938645,-0.08013146943346217,0
2021-08-20,5.037098416089997,-0.7856679009584486,0
2021-08-23,5.060828708125742,-0.08091955420198838,0
2021-08-24,5.07336373273329,0.2703614868803481,0
2021-08-25,5.095544701342922,0.9428746816370647,0
2021-08-26,5.107382054545548,1.2393206965445243,0
2021-08-27,5.102678920824998,0.9972695463357293,0
2021-08-30,5.108862364718745,1.139798144483773,0
2021-08-31,5.103384217169559,0.8596749082343449,0
2021-09-01,5.102672653494893,0.760082799873122,0
2021-09-02,5.119468631442226,1.3371648981753583,0
2021-09-03,5.131576602776781,1.6414090012362654,0
2021-09-07,5.0864946651936265,-0.21261780079918446,0
2021-09-08,5.084276745078348,-0.3646765939283758,0
2021-09-09,5.069462262817961,-1.0320634857879238,0
2021-09-10,5.065008604582869,-1.1917461035749166,0
2021-09-13,5.055616353174714,-1.4562179092601897,0
2021-09-14,5.043064143589644,-1.7443910914820315,0
2021-09-15,5.0469849187685165,-1.4386125288290468,0
2021-09-16,5.0367174351386135,-1.630790618672777,0
2021-09-17,5.0213928231586795,-1.9102267025365036,0
2021-09-20,4.999647864635679,-2.212136391760771,1
2021-09-21,4.991618415655279,-2.082123631617324,1
2021-09-22,4.997294018975058,-1.7266711785654387,1
2021-09-23,5.02139021003446,-1.094855031800698,1
2021-09-24,5.013179130152239,-1.2016030858680755,1
2021-09-27,5.016329134364597,-1.0422582196596337,1
2021-09-28,5.0185405521038255,-0.909604744779326,1
2021-09-29,5.012934254108909,-0.952002560262665,1
2021-09-30,4.970450454520058,-1.7182650097930334,1
2021-10-01,4.984417118547961,-1.2947442595268304,1
2021-10-04,4.970777277182656,-1.454967635704854,1
2021-10-05,4.9706599567998655,-1.3404889416895074,1
2021-10-06,4.974708341137404,-1.1854885061916491,1
2021-10-07,4.990818375297899,-0.7798981835943839,1
2021-10-08,4.9831626861728315,-0.9275194840954201,1
2021-10-11,4.953862969975991,-1.6853916474145496,1
2021-10-12,4.948909984891778,-1.7007640224102072,1
2021-10-13,4.9446180269171505,-1.704351711040311,1
2021-10-14,4.943915171245363,-1.6028474620891817,1
2021-10-15,4.951036471799332,-1.2746826183441433,1
2021-10-18,4.94836421381109,-1.2863850406440398,1
2021-10-19,4.978703801682738,-0.1580032133033694,1
2021-10-20,4.9803922812423735,-0.028819348342022887,1
2021-10-21,4.980819726082925,0.020883650614000913,1
2021-10-22,4.97295005210365,-0.26364752006047776,1
2021-10-25,5.003711011559629,0.9560577962784259,1
2021-10-26,4.9657541221875,-0.4938173503320871,1
2021-10-27,4.9624515262843385,-0.5687663375358296,1
2021-10-28,4.995236904989069,1.0036243340111586,1
2021-10-29,4.973378459752489,0.06008969233000708,1
2021-11-01,5.016700369199414,2.334886228706675,-1
2021-11-02,5.009534857386222,1.7299527328701878,-1
2021-11-03,4.977229966386952,0.16784277378735343,-1
2021-11-04,4.998207813422413,1.106598269479223,-1
2021-11-05,5.008634006123147,1.4485609041637706,-1
2021-11-08,5.022288820291937,1.8130663717531879,-1
2021-11-09,5.006246243492258,1.0919466960676687,-1
2021-11-10,5.001214633625777,0.8413600256511802,-1
2021-11-11,5.010435139482613,1.1084357532487232,-1
2021-11-12,5.019946987797885,1.3628898458007892,-1
2021-11-15,5.024582082309654,1.4329200053201194,-1
2021-11-16,5.0249395463485245,1.3595382153885882,-1
2021-11-17,5.003416087626045,0.38303011801115916,-1
2021-11-18,5.015721430565488,0.8963724000760093,-1
2021-11-19,4.994068873233865,-0.23345429272970383,0
2021-11-22,4.999960929746863,0.026693919515516182,0
2021-11-23,4.995075243001569,-0.2686593529674943,0
2021-11-24,5.045791541595859,2.1351167322293065,-1
2021-11-26,5.029440548928245,1.2136996579537433,-1
2021-11-29,4.996630204462646,-0.4779962069655338,0
2021-11-30,4.995075833141526,-0.7221562626921386,0
2021-12-01,4.98362959161827,-1.3347762988129463,0
2021-12-02,5.004887111921378,-0.1981235639774703,0
2021-12-03,5.002228062577769,-0.3295282810814729,0
2021-12-06,5.014938336218044,0.46990592181624774,0
2021-12-07,5.031779902261643,1.4600007857759216,0
2021-12-08,5.030424036511617,1.2460328752867724,0
2021-12-09,5.032288235130453,1.2522174677062266,0
2021-12-10,5.0211222700750175,0.5537500494713188,0
2021-12-13,5.0060205894467416,-0.3978474295280624,0
2021-12-14,4.998114204457213,-0.8816020872536348,0
2021-12-15,4.985684425432963,-1.5047185751373626,0
2021-12-16,4.997924466346503,-0.7196981437678436,0
2021-12-17,4.9987410000029335,-0.6107425164298137,0
2021-12-20,4.9772631907874425,-1.6756231079622186,0
2021-12-21,5.005151240301124,-0.10672335576745857,0
2021-12-22,4.995463266601184,-0.6021160711211111,0
2021-12-23,5.001741458745719,-0.27005236789717757,0
2021-12-27,5.003265298162719,-0.19209898810841264,0
2021-12-28,5.001118509396086,-0.3319031510780555,0
2021-12-29,4.9912116222269445,-0.8594088964538812,0
2021-12-30,4.984739375759317,-1.1877514442661357,0
2021-12-31,4.98593144322993,-1.0526333687527876,0
2022-01-03,4.9991883351857815,-0.2030315574340518,0
2022-01-04,5.050497181531698,2.549809893470177,-1
2022-01-05,5.050055424771223,2.136541909979293,-1
2022-01-06,5.056896861842376,2.100230140071267,-1
2022-01-07,5.0613209123627145,1.9910064022661402,-1
2022-01-10,5.0657121942444645,1.940277680470356,-1
2022-01-11,5.059239081098144,1.570959403184434,-1
2022-01-12,5.048468355635519,1.1437844264746324,-1
2022-01-13,5.060858860767357,1.4340366214466485,-1
2022-01-14,5.055173645289176,1.1457834593482676,-1
2022-01-18,5.063210576204301,1.2717256951952192,-1
2022-01-19,5.042042985402837,0.560676545072459,-1
2022-01-20,5.01758763606602,-0.2354643355119569,0
2022-01-21,5.013245812189564,-0.398699273199372,0
2022-01-24,5.010838732339942,-0.5522391587421884,0
2022-01-25,5.016454149233594,-0.38183252579708715,0
2022-01-26,5.029363144581814,0.011056934677444407,0
2022-01-27,5.036747042296984,0.22311388944201493,0
2022-01-28,5.030530406964476,-0.0454165796203588,0
2022-01-31,5.03567990075378,0.09235748551602582,0
2022-02-01,5.027104188177741,-0.3137421673664169,0
2022-02-02,5.018589257287797,-0.7911840194140692,0
2022-02-03,5.011315557887648,-1.2841553722482677,0
2022-02-04,5.003212750222825,-1.7196269520772633,0
2022-02-07,5.008113610640102,-1.3355859928484781,0
2022-02-08,5.059789847302252,1.1214090114950834,0
2022-02-09,5.074814124102067,1.7077987485947501,0
2022-02-10,5.071051852756998,1.4809477977599659,0
2022-02-11,5.064828274279017,1.211753054090947,0
2022-02-14,5.0540634733063685,0.754268609588208,0
2022-02-15,5.072331210846176,1.4507964881984559,0
2022-02-16,5.0641596219762475,1.0909580733780948,0
2022-02-17,5.038451536633511,0.03868770937944137,0
2022-02-18,5.010203687515468,-1.0694577106236007,0
2022-02-22,4.970165270688224,-2.295668744875034,1
2022-02-23,4.922300690146892,-2.990247024595888,1
2022-02-24,4.940264477417906,-2.1279728904361437,1
2022-02-25,4.947158950825631,-1.7477131379805384,1
2022-02-28,4.982557945998116,-0.8712029065737166,1
2022-03-01,4.976830683994636,-0.9312648665212208,1
2022-03-02,5.0205934859558194,0.06821448908627223,1
2022-03-03,5.035024968894396,0.38879530459342876,1
2022-03-04,5.04868234994689,0.6788171949850947,1
2022-03-07,4.986032127372335,-0.6756021394385584,1
2022-03-08,4.97342292366866,-0.893883344772189,1
2022-03-09,4.995907485783125,-0.3896444139466787,1
2022-03-10,5.014631828333712,0.004853693563006129,1
2022-03-11,5.045192996758289,0.6265279798530604,1
2022-03-14,5.063709023507513,1.016718076775894,1
2022-03-15,5.061716187348114,1.000646998603202,1
2022-03-16,5.061777867155438,1.0211365019795242,1
2022-03-17,5.10168964628436,1.7679731104622036,1
2022-03-18,5.119568890180371,1.9180780010339367,1
2022-03-21,5.132621166346301,1.9629000284250624,1
2022-03-22,5.14588312422988,1.95742362847124,1
2022-03-23,5.151979806878265,1.8166048274976867,1
2022-03-24,5.152996528006995,1.629130734501127,1
2022-03-25,5.1583922028265725,1.5311702189104108,1
2022-03-28,5.155278217035183,1.3830791228595967,1
2022-03-29,5.109767302292606,0.6868452824697145,1
2022-03-30,5.11524810785487,0.7014389914343295,1
2022-03-31,5.117909124613543,0.6744815486615389,1
2022-04-01,5.119842473673481,0.6394038670634232,1
2022-04-04,5.121304237422913,0.6006066775505711,1
2022-04-05,5.113347609560866,0.41088184381822696,1
2022-04-06,5.1051586971545255,0.22717626711474656,1
2022-04-07,5.097457954776808,0.005676662996492402,1
2022-04-08,5.114627886937291,0.2574061855525329,1
2022-04-11,5.122177911169128,0.35825955889846095,1
2022-04-12,5.120933837616707,0.24052194367434251,1
2022-04-13,5.135961581029546,0.6693467872334754,1
2022-04-14,5.15550976115483,1.2996087907825382,1
2022-04-18,5.157752625021813,1.3484451284474481,1
2022-04-19,5.158117119234815,1.3919947720866392,1
2022-04-20,5.156676517112749,1.2169113019213769,1
2022-04-21,5.128571656945554,-0.196248561858822,1
2022-04-22,5.082779794156444,-2.1092684181931123,1
2022-04-25,5.043895234278719,-2.8700918002018283,1
2022-04-26,5.034073257859036,-2.566430219347048,1
2022-04-27,5.03820985410041,-2.089807516477266,1
2022-04-28,5.030372804306208,-1.9995156355797004,1
2022-04-29,5.015849179188113,-2.0428174860187367,1
2022-05-02,5.022830466613952,-1.6712556210378189,1
2022-05-03,5.0400358529794245,-1.1907138638570303,1
2022-05-04,5.049772986700524,-0.9113765825028174,1
2022-05-05,5.018687178864342,-1.3993033786140887,1
2022-05-06,5.000961754440432,-1.561475075625808,1
2022-05-09,4.982627827096778,-1.6840325693376657,1
2022-05-10,4.981902080717024,-1.5200593049758002,1
2022-05-11,4.9757813406156375,-1.4596372679280192,1
2022-05-12,4.971981724950512,-1.3740989936206112,1
2022-05-13,4.976270297616205,-1.1941963126368789,1
2022-05-16,4.9925355043672655,-0.8699325403595682,1
2022-05-17,5.0158474535189965,-0.4548094528802155,1
2022-05-18,4.977643639308976,-0.9845725053876202,1
2022-05-19,4.965513133157792,-1.1275177404100332,1
2022-05-20,4.812267642876446,-3.08010887975239,0
2022-05-23,4.8758822318697845,-1.9724925160942375,0
2022-05-24,4.879759828398987,-1.782369157632916,0
2022-05-25,4.89322269783572,-1.438223904477288,0
2022-05-26,4.905663936095881,-1.1321923495399921,0
2022-05-27,4.941032620735812,-0.5088287557045076,0
2022-05-31,4.93612534677655,-0.5275297401782563,0
2022-06-01,4.91644553764808,-0.7806172361341308,0
2022-06-02,4.941837653828835,-0.30582720206658187,0
2022-06-03,4.9387125903921385,-0.3045867906157814,0
2022-06-06,4.944497812730125,-0.13777005143426127,0
2022-06-07,4.948976545534889,0.028211847259663247,0
2022-06-08,4.911142495891367,-0.6645768165383877,0
2022-06-09,4.887862813135988,-1.0583875726454721,0
2022-06-10,4.861889406517326,-1.450276883068679,0
2022-06-13,4.840039244835368,-1.6881705496812984,0
2022-06-14,4.844672631116646,-1.4430531724147002,0
2022-06-15,4.859395193096462,-1.0661656135060364,0
2022-06-16,4.826804804309574,-1.517499780363331,0
2022-06-17,4.854839024271041,-0.9272555679139379,0
2022-06-21,4.862786516496324,-0.7245931407505373,0
2022-06-22,4.835861201310332,-1.2135241116573972,0
2022-06-23,4.7756388439504365,-2.2191562043501127,1
2022-06-24,4.815615108309664,-1.3975913556834934,1
2022-06-27,4.824988917019143,-1.1211441827671467,1
2022-06-28,4.7997232870242375,-1.4789936213524861,1
2022-06-29,4.783044283820693,-1.6030771256293352,1
2022-06-30,4.784854266971871,-1.4161775111484753,1
2022-07-01,4.787603946711701,-1.255596651778422,1
2022-07-05,4.761998110052628,-1.5413092331289575,1
2022-07-06,4.755372140034526,-1.4937655375874292,1
2022-07-07,4.799065453860736,-0.7033254258024059,1
2022-07-08,4.8009401172561015,-0.6060623234610825,1
2022-07-11,4.7813084747133185,-0.9231085868092042,1
2022-07-12,4.77576005545773,-1.0288682304538548,1
2022-07-13,4.777718878811003,-0.9418398600863446,1
2022-07-14,4.7735008978188604,-0.9998526684529789,1
2022-07-15,4.7815268881872885,-0.6998575132289753,1
2022-07-18,4.778688183151728,-0.7167248538324086,1
2022-07-19,4.818443559590183,0.5709475581432848,1
2022-07-20,4.828271973102244,0.9961523310905802,1
2022-07-21,4.835393586936235,1.2107843855549616,1
2022-07-22,4.82332190042346,0.9100663145381553,1
2022-07-25,4.850424009572934,2.0057118202445112,-1
2022-07-26,4.84028085823114,1.5933319649908424,-1
2022-07-27,4.85537983257853,1.8841468805016062,-1
2022-07-28,4.871055314777173,2.099503731463027,-1
2022-07-29,4.896184803681395,2.4006597133277063,-1
2022-08-01,4.886687204005709,1.8680089226801506,-1
2022-08-02,4.872727206370217,1.3780611414242585,-1
2022-08-03,4.88921212915008,1.5787883291934943,-1
2022-08-04,4.915153114117459,1.88184605592693,-1
2022-08-05,4.914979564620909,1.68755340918696,-1
2022-08-08,4.915010005015409,1.5464605364883626,-1
2022-08-09,4.911247939812385,1.3330319634376557,-1
2022-08-10,4.934289741131227,1.5929102401999808,-1
2022-08-11,4.955322956151137,1.7700259842630732,-1
2022-08-12,4.970676611045311,1.8296767690127458,-1
2022-08-15,4.968556536640833,1.6325113609972717,-1
2022-08-16,4.98111824422433,1.695563700175737,-1
2022-08-17,4.965095792118267,1.3267004001863372,-1
2022-08-18,4.969403118361839,1.3324840157308917,-1
2022-08-19,4.974571414520714,1.3204006012407263,-1
2022-08-22,4.974667199253672,1.2220027454523215,-1
2022-08-23,4.980382254827046,1.2323266349762698,-1
2022-08-24,4.996385535988114,1.454701489509386,-1
2022-08-25,5.012943051603662,1.636789718008782,-1
2022-08-26,4.992581687926667,1.1534403601153904,-1
2022-08-29,4.991246252184182,1.0561991114254745,-1
2022-08-30,4.967367203604509,0.44205002716417185,-1
2022-08-31,4.95936683142548,0.18542658454472355,-1
2022-09-01,4.958959047898089,0.1014628902746669,-1
2022-09-02,4.951036455153815,-0.2417063454601298,0
2022-09-06,4.949180407650846,-0.43424962562127856,0
2022-09-07,4.964329016547189,0.03487138621401654,0
2022-09-08,4.969607516255085,0.1602835926769612,0
2022-09-09,4.976444718414971,0.37790771897704245,0
2022-09-12,4.978914323101686,0.43871320898976696,0
2022-09-13,4.954561716726416,-1.1397638865189064,0
2022-09-14,4.943055791530479,-1.7550759123312736,0
2022-09-15,4.94307216284172,-1.5782502069760922,0
2022-09-16,4.934564873184023,-1.8198225448635335,0
2022-09-19,4.957426602975256,-0.5613308908729853,0
2022-09-20,4.93930361281484,-1.3916504422786065,0
2022-09-21,4.926184155158815,-1.8012966188620794,0
2022-09-22,4.916450687255807,-1.9432503727728658,0
2022-09-23,4.892436470721027,-2.4042121532766427,1
2022-09-26,4.890689871572242,-2.0987756553392414,1
2022-09-27,4.896818453430671,-1.706896979628039,1
2022-09-28,4.919620007158605,-0.9286462713111007,1
2022-09-29,4.909033009157179,-1.1999518992544393,1
2022-09-30,4.891093874873124,-1.6824863796919953,1
2022-10-03,4.910719053864272,-0.9061152979664275,1
2022-10-04,4.949640928612223,0.49753115462025227,1
2022-10-05,4.92904704962654,-0.198546514926908,1
2022-10-06,4.922323877078195,-0.40028102751849515,1
2022-10-07,4.926275184468753,-0.22041624452264688,1
2022-10-10,4.940546198232542,0.35579810694936964,1
2022-10-11,4.952359816756592,0.8648025916443467,1
2022-10-12,4.945627185920463,0.7014820226175136,1
2022-10-13,4.955082610656341,1.2446248253691354,1
2022-10-14,4.932748482971522,0.26796821506813545,1
2022-10-17,4.945014045781518,0.8465962906549936,1
2022-10-18,4.968419124215989,1.7821622862820679,1
2022-10-19,4.962565938105753,1.4003869708252628,1
2022-10-20,4.9465515877124036,0.7567957935277099,1
2022-10-21,4.989720916978232,2.2236941494076383,-1
2022-10-24,4.995680459200938,2.0827125168898664,-1
2022-10-25,5.011808947609362,2.2026712842796403,-1
2022-10-26,5.0082794351286894,1.8640827765481645,-1
2022-10-27,5.016190680642867,1.8717245413996606,-1
2022-10-28,5.016094794580062,1.6900539417862421,-1
2022-10-31,5.013296231326012,1.4559279143683166,-1
2022-11-01,4.993183292285844,0.8483943050126085,-1
2022-11-02,4.9902348735857975,0.7087934882550442,-1
2022-11-03,5.007222419374821,1.1255970167783076,-1
2022-11-04,5.008745502174891,1.0735157560378101,-1
2022-11-07,5.015648662139586,1.1777607247758781,-1
2022-11-08,5.029452391717016,1.4747848911251205,-1
2022-11-09,5.019997042515323,1.1063750226987994,-1
2022-11-10,5.043210881479274,1.6726949835154978,-1
2022-11-11,5.033143002833357,1.2417837736202046,-1
2022-11-14,5.034795170454353,1.1967504738207508,-1
2022-11-15,5.033525099591364,1.0656808882467281,-1
2022-11-16,5.034285252780293,1.0511466801337346,-1
2022-11-17,5.050103733857542,1.553652772650237,-1
2022-11-18,5.054925309736815,1.5931622053023111,-1
2022-11-21,5.050728610410511,1.356414026859267,-1
2022-11-22,5.056727869604075,1.6751745082097005,-1
2022-11-23,5.106826620588373,3.0541496996813327,0
2022-11-25,5.116523695249147,2.701116111308085,-1
2022-11-28,5.122068333275519,2.3611282546718995,-1
2022-11-29,5.120191414804877,1.9893477150620793,-1
2022-11-30,5.118808929323112,1.723553345382526,-1
2022-12-01,5.121621969971287,1.59623652351932,-1
2022-12-02,5.1318998979218975,1.629131890082581,-1
2022-12-05,5.117725457740511,1.2185208528191847,-1
2022-12-06,5.126503983516612,1.3046958028548574,-1
2022-12-07,5.132411361672992,1.3168177327793196,-1
2022-12-08,5.136083273562191,1.2879632115480524,-1
2022-12-09,5.119283088062495,0.8376724760081876,-1
2022-12-12,5.119527580666049,0.7707451444920934,-1
2022-12-13,5.117660208177075,0.660168120492647,-1
2022-12-14,5.122002635510575,0.6994574038990459,-1
2022-12-15,5.104012950862204,0.17051741596809628,-1
2022-12-16,5.108449733730623,0.21980817577977232,-1
2022-12-19,5.1112072292314235,0.22317703679819834,-1
2022-12-20,5.114518774874295,0.2499527200531429,-1
2022-12-21,5.12627385434863,0.6335966774813111,-1
2022-12-22,5.1171993915131395,0.1637198431582032,-1
2022-12-23,5.114401148342966,-0.14451504455834133,0
2022-12-27,5.1098386275414205,-1.1152509549803102,0
2022-12-28,5.0993877637221985,-2.1911385286230947,1
2022-12-29,5.09707892027263,-2.099440482880758,1
2022-12-30,5.095342635911905,-1.9599221696617108,1
2023-01-03,5.091895822550407,-1.9617184562017858,1
2023-01-04,5.089400320462533,-1.884970510107057,1
2023-01-05,5.0640707561749485,-2.859931165846388,1
2023-01-06,5.089568188572276,-1.2147015789975681,1
2023-01-09,5.097400943457026,-0.6856589476503097,1
2023-01-10,5.115745321527763,0.45110238734405184,1
2023-01-11,5.104348936097692,-0.18171136026198584,1
2023-01-12,5.107038036982466,0.0806640025782646,1
2023-01-13,5.115247133403148,0.681096841903799,1
2023-01-17,5.112380605080189,0.5071631618237987,1
2023-01-18,5.088296539653766,-1.1383030264265253,1
2023-01-19,5.045330360243943,-3.078615134113608,0
2023-01-20,5.0465778626090865,-2.4348579669411814,1
2023-01-23,5.044554326996804,-2.1351903564452632,1
2023-01-24,5.060438356533817,-1.331755049316576,1
2023-01-25,5.054203088152177,-1.429732118915419,1
2023-01-26,5.064388593140972,-0.9501289178039338,1
2023-01-27,5.060899161993056,-1.0014823259025398,1
2023-01-30,5.070268447337501,-0.5574906536143175,1
2023-01-31,5.071286321324001,-0.45607642955311983,1
2023-02-01,5.083267217539102,0.08678847626280907,1
2023-02-02,5.040607995657074,-1.5709808968194263,1
2023-02-03,5.03801329929579,-1.504661528498286,1
2023-02-06,5.048572194712674,-1.00035168676655,1
2023-02-07,5.0411770239335,-1.1745464517924666,1
2023-02-08,5.038456398066145,-1.1952234161981514,1
2023-02-09,5.038483216738458,-1.0928632741283633,1
