Date,Spread,Z_score,Signal
2021-01-04,7.231089277343669,,0
2021-01-05,7.276599412754532,,0
2021-01-06,7.334962869109515,,0
2021-01-07,7.364532039187125,,0
2021-01-08,7.390757065602423,,0
2021-01-11,7.438146215096262,,0
2021-01-12,7.472520096011184,,0
2021-01-13,7.471547747248762,,0
2021-01-14,7.508881432531876,,0
2021-01-15,7.472115890988253,,0
2021-01-19,7.576811315022976,,0
2021-01-20,7.640700129339695,,0
2021-01-21,7.59793681770851,,0
2021-01-22,7.573264188079429,,0
2021-01-25,7.58405687992932,,0
2021-01-26,7.622042999166963,,0
2021-01-27,7.562458768948977,,0
2021-01-28,7.57299273872172,,0
2021-01-29,7.523145716842054,,0
2021-02-01,7.5170915918421715,,0
2021-02-02,7.580161770769658,,0
2021-02-03,7.611711054702335,,0
2021-02-04,7.645091985886861,1.220171725959519,0
2021-02-05,7.674297080617267,1.4399053195244365,0
2021-02-08,7.7118248758188965,1.7357167580536719,0
2021-02-09,7.6914994555555065,1.4615690325172086,0
2021-02-10,7.698847842158031,1.4709832448566023,0
2021-02-11,7.690759210845737,1.3189460000783704,0
2021-02-12,7.687285259886227,1.1993077372097636,0
2021-02-16,7.687756108947028,1.1207331109728835,0
2021-02-17,7.700765047210441,1.2162697480840965,0
2021-02-18,7.669984899757004,0.7142656218785702,0
2021-02-19,7.684043032555113,0.8781026751849207,0
2021-02-22,7.695534595831064,0.9779513661612013,0
2021-02-23,7.7049950240163945,1.0579163184167284,0
2021-02-24,7.748929374228119,1.5692283130582771,0
2021-02-25,7.711916962032728,0.9258641142701692,0
2021-02-26,7.697605999736897,0.6423963303705873,0
2021-03-01,7.741181742706116,1.2017099622771137,0
2021-03-02,7.733321304148999,1.0023418124409882,0
2021-03-03,7.74617529354787,1.1125272870078622,0
2021-03-04,7.762787673733747,1.3646079097803812,0
2021-03-05,7.814925688713518,2.365437692707886,-1
2021-03-08,7.861494266998582,2.847372478347465,-1
2021-03-09,7.845741907918096,2.253947639734255,-1
2021-03-10,7.906038980517348,2.6809351631576903,-1
2021-03-11,7.895983738498639,2.1432638151592873,-1
2021-03-12,7.910076536099216,2.005649674469748,-1
2021-03-15,7.894773075433213,1.6137580227611241,-1
2021-03-16,7.854092552900128,1.0306555204974681,-1
2021-03-17,7.864508864499455,1.0568478610871714,-1
2021-03-18,7.849709803832878,0.8075232698837173,-1
2021-03-19,7.835541827615094,0.5754505276587246,-1
2021-03-22,7.820587834762986,0.3383596745760635,-1
2021-03-23,7.801391523367065,0.029177643255364004,-1
2021-03-24,7.796122101895545,-0.11152912040555801,0
2021-03-25,7.811330766331302,0.03326342925051528,0
2021-03-26,7.856112621488974,0.633811817283888,0
2021-03-29,7.857667042059347,0.5948172487380965,0
2021-03-30,7.8574903004929535,0.5266869961196562,0
2021-03-31,7.822212682593323,-0.1938156822558728,0
2021-04-01,7.77015085408743,-1.2853366804705832,0
2021-04-05,7.79602376966951,-0.891854582565596,0
2021-04-06,7.780258692360874,-1.354101380541008,0
2021-04-07,7.781814492191918,-1.3813877301748503,0
2021-04-08,7.789944327217494,-1.129792135477741,0
2021-04-09,7.814964748025371,-0.48639794057711405,0
2021-04-12,7.8134594533451045,-0.4867836479832272,0
2021-04-13,7.801469354503915,-0.7072083177652931,0
2021-04-14,7.819125243070591,-0.18817438672599252,0
2021-04-15,7.8112634245681605,-0.32829517085265775,0
2021-04-16,7.81298604472804,-0.18778490138926834,0
2021-04-19,7.811558192899257,-0.17976391031995664,0
2021-04-20,7.777474513655228,-1.371423175184958,0
2021-04-21,7.796012486650346,-0.5807588068171962,0
2021-04-22,7.786931735221685,-0.872366100045594,0
2021-04-23,7.806669851242477,-0.03430525942962074,0
2021-04-26,7.810844947759749,0.12192291788042076,0
2021-04-27,7.8330335923536065,0.9603165034208507,0
2021-04-28,7.863472857140704,1.9175632098806294,0
2021-04-29,7.867558790394342,1.9812396932598098,0
2021-04-30,7.845604829300262,1.2485571105601223,0
2021-05-03,7.893770025332827,2.6192375666401047,-1
2021-05-04,7.901980687419307,2.3769871868235297,-1
2021-05-05,7.9281461187515925,2.534308535549113,-1
2021-05-06,7.878603585049542,1.2140978075575786,-1
2021-05-07,7.887129420983311,1.2914818650069473,-1
2021-05-10,7.872829857832361,0.8776551058130524,-1
2021-05-11,7.812440358440584,-0.5913967180397024,0
2021-05-12,7.772202201717527,-1.4529983033222513,0
2021-05-13,7.788161835108637,-1.0369056926581852,0
2021-05-14,7.837097900888105,0.038312967598673316,0
2021-05-17,7.851591507775867,0.33908939740256716,0
2021-05-18,7.794688598580951,-0.9400697177895668,0
2021-05-19,7.740148370534266,-1.9241361479373271,0
2021-05-20,7.749317703809952,-1.5823562012515484,0
2021-05-21,7.745992852165199,-1.5636205048178535,0
2021-05-24,7.730585999004832,-1.6895315458241162,0
2021-05-25,7.708619984310474,-1.865103796927662,0
2021-05-26,7.729921021927025,-1.395061994921919,0
2021-05-27,7.7336600724353115,-1.2372311806820309,0
2021-05-28,7.725985171978847,-1.2370775351720134,0
2021-06-01,7.765849733931541,-0.600453311310819,0
2021-06-02,7.754596362080655,-0.6978704316829252,0
2021-06-03,7.749805705450182,-0.7055064447817514,0
2021-06-04,7.755271830455984,-0.5600485759899805,0
2021-06-07,7.754751042966264,-0.502334805907251,0
2021-06-08,7.772224322709202,-0.12368479465997949,0
2021-06-09,7.778322488442756,0.08145798452646821,0
2021-06-10,7.779539328842941,0.23673650543511665,0
2021-06-11,7.7884134057595045,0.6354672911672933,0
