Date,Spread,Z_score,Signal
2021-01-04,6.081915368270417,,0
2021-01-05,6.115480494569887,,0
2021-01-06,6.152013820993787,,0
2021-01-07,6.205112622865048,,0
2021-01-08,6.2176823097695095,,0
2021-01-11,6.244117594786648,,0
2021-01-12,6.239713955046745,,0
2021-01-13,6.219072752207175,,0
2021-01-14,6.237391181893776,,0
2021-01-15,6.205161189111585,,0
2021-01-19,6.21176379842111,,0
2021-01-20,6.250982478607459,,0
2021-01-21,6.219773523576248,,0
2021-01-22,6.218546060326014,,0
2021-01-25,6.2139530260061955,,0
2021-01-26,6.185149641363763,,0
2021-01-27,6.134742101124347,,0
2021-01-28,6.157640440439163,,0
2021-01-29,6.117533236912585,,0
2021-02-01,6.14557711290121,,0
2021-02-02,6.198576583800437,,0
2021-02-03,6.216169561259956,,0
2021-02-04,6.238015565213662,0.9643829136097747,0
2021-02-05,6.267326104234954,1.5473040785178849,0
2021-02-08,6.3133680337451015,2.3093669696792514,-1
2021-02-09,6.31689019676274,2.0691727255364056,-1
2021-02-10,6.3122194158918585,1.7393485839588319,-1
2021-02-11,6.285745344626278,1.1415847838905406,-1
2021-02-12,6.305639619900822,1.3948945891375755,-1
2021-02-16,6.337573867684602,1.7439880564997066,-1
2021-02-17,6.309386228497827,1.179404671728469,-1
2021-02-18,6.301202720578928,0.9829295011842633,-1
2021-02-19,6.311522155919858,1.0487059593564654,-1
2021-02-22,6.3244023574361465,1.1385043303513145,-1
2021-02-23,6.34692340511767,1.3466029200907845,-1
2021-02-24,6.39504405169759,1.7753508867970516,-1
2021-02-25,6.353907417997929,1.1338603476871165,-1
2021-02-26,6.347183737691127,0.9626128934255526,-1
2021-03-01,6.411869792291547,1.5923755163976963,-1
2021-03-02,6.382741347348984,1.1622026543338475,-1
2021-03-03,6.367099491052276,0.8951382586834663,-1
2021-03-04,6.336036612684007,0.414363395046372,-1
2021-03-05,6.360125492972983,0.7726493495507739,-1
2021-03-08,6.3434799493848235,0.3905264293868145,-1
2021-03-09,6.3470278653719525,0.39981760498137325,-1
2021-03-10,6.370268668851637,0.9521842510844942,-1
2021-03-11,6.412595350822576,1.9777051228114058,-1
2021-03-12,6.413455819835912,1.7642230146101072,-1
2021-03-15,6.421214758479427,1.7400588514298958,-1
2021-03-16,6.412676382318449,1.3829519152035654,-1
